application_id,city,zip,application_submission_date,facility_type,sector,pv_capacity_kw,total_system_costs,total_rebate,mounting_location,ppa_lease,payment_status,geothermal_capacity_tons,solar_water_capacity_sq_ft,wind_capacity_kw
12810,Ocean View,19970,2023-07-06 16:52:00,PV,residential,6560.0,32700.0,5248.0,rooftop,owned,Unpaid,,,
12812,Bear,19701,2023-07-06 17:11:00,PV,residential,13200.0,47263.0,8000.0,rooftop,owned,Unpaid,,,
12815,Middletown,19709,2023-07-06 17:41:00,PV,residential,13825.0,70117.0,6636.0,rooftop,owned,Unpaid,,,
12705,Bear,19701,2023-07-06 18:03:00,PV,residential,7300.0,31752.0,5840.0,rooftop,owned,Unpaid,,,
12718,New Castle,19720,2023-07-06 18:11:00,PV,residential,7300.0,33140.0,5840.0,rooftop,owned,Unpaid,,,
12761,Bear,19701,2023-07-06 18:17:00,PV,residential,17775.0,79142.0,8000.0,rooftop,owned,Unpaid,,,
12796,Camden,19934,2023-07-06 18:23:00,PV,residential,11455.0,60100.0,8000.0,rooftop,owned,Unpaid,,,
12253,Wilmington,19805,2023-07-06 18:33:00,PV,residential,4380.0,19051.0,1168.0,rooftop,owned,Unpaid,,,
12741,Newark,19702,2023-07-07 09:01:00,PV,residential,12245.0,58518.0,8000.0,rooftop,owned,Unpaid,,,
12795,SELBYVILLE,19975,2023-07-07 09:05:00,PV,residential,10270.0,52087.0,8000.0,rooftop,owned,Unpaid,,,
12788,DELAWARE CITY,19706,2023-07-07 09:07:00,PV,residential,16800.0,77554.0,8000.0,rooftop,owned,Unpaid,,,
12786,TOWNSEND,19734,2023-07-07 09:15:00,PV,residential,6205.0,26989.0,2044.0,rooftop,owned,Unpaid,,,
12794,WILMINGTON,19805,2023-07-07 09:19:00,PV,residential,20145.0,101912.0,8000.0,rooftop,owned,Unpaid,,,
12789,MIDDLETOWN,19709,2023-07-07 09:23:00,PV,residential,7900.0,27647.0,6320.0,rooftop,owned,Unpaid,,,
12791,MIDDLETOWN,19709,2023-07-07 09:27:00,PV,residential,4740.0,14694.0,3792.0,rooftop,owned,Unpaid,,,
12744,Ellendale,19941,2023-07-07 09:36:00,PV,residential,6320.0,26630.0,5056.0,rooftop,owned,Unpaid,,,
12787,MILTON,19968,2023-07-07 09:55:00,PV,residential,6715.0,33084.0,5372.0,rooftop,owned,Unpaid,,,
12620,Wilmington,19808,2023-07-07 10:05:00,PV,residential,10950.0,29565.0,8000.0,rooftop,owned,Unpaid,,,
12797,Clarksville,19970,2023-07-07 10:46:00,PV,residential,14600.0,33580.0,8000.0,rooftop,owned,Unpaid,,,
12777,Newark,19702,2023-07-07 11:01:00,PV,residential,10000.0,23000.0,8000.0,rooftop,owned,Unpaid,,,
12595,Newark,19702,2023-07-07 11:07:00,PV,residential,7200.0,19000.0,5760.0,rooftop,owned,Unpaid,,,
12682,Newark,19702,2023-07-07 11:09:00,PV,residential,10000.0,23000.0,8000.0,rooftop,owned,Unpaid,,,
12782,Newark,19702,2023-07-07 11:12:00,PV,residential,11200.0,25500.0,8000.0,rooftop,owned,Unpaid,,,
12672,Middletown,19709,2023-07-07 11:15:00,PV,residential,5200.0,13500.0,4160.0,rooftop,owned,Unpaid,,,
12530,Newark,19702,2023-07-07 11:17:00,PV,residential,7600.0,20000.0,6080.0,rooftop,owned,Unpaid,,,
12619,New Castle,19720,2023-07-07 11:19:00,PV,residential,13505.0,70729.0,6716.0,rooftop,owned,Unpaid,,,
12355,Newark,19702,2023-07-07 11:19:00,PV,residential,6205.0,15000.0,4964.0,rooftop,owned,Unpaid,,,
12547,Hockessin,19707,2023-07-07 11:25:00,PV,residential,8800.0,20250.0,7040.0,rooftop,owned,Unpaid,,,
12674,Hartly,19953,2023-07-07 11:28:00,PV,residential,22265.0,49000.0,8000.0,rooftop,owned,Unpaid,,,
12599,Hockessin,19707,2023-07-07 11:37:00,PV,residential,9200.0,21200.0,7360.0,rooftop,owned,Unpaid,,,
12026,Wilmington,19804,2023-07-07 11:42:00,PV,residential,4380.0,19710.0,3504.0,rooftop,owned,Unpaid,,,
12588,Middletown,19709,2023-07-07 11:43:00,PV,residential,6930.0,18338.0,5544.0,rooftop,owned,Unpaid,,,
12793,Wilmington,19803,2023-07-07 11:59:00,PV,residential,6715.0,28369.0,5372.0,rooftop,owned,Unpaid,,,
12285,Bear,19701,2023-07-07 12:01:00,PV,residential,8030.0,35000.0,5256.0,rooftop,owned,Unpaid,,,
12317,Middletown,19709,2023-07-07 12:07:00,PV,residential,4810.0,19802.0,3848.0,rooftop,owned,Unpaid,,,
12715,Claymont,19703,2023-07-07 12:12:00,PV,residential,5475.0,29589.0,4380.0,rooftop,owned,Unpaid,,,
12387,Middletown,19709,2023-07-07 12:27:00,PV,residential,6400.0,28000.0,5120.0,rooftop,owned,Unpaid,,,
12816,Wilmington,19805,2023-07-07 12:45:00,PV,residential,12400.0,64926.0,8000.0,rooftop,owned,Unpaid,,,
12759,Newark,19713,2023-07-07 12:49:00,PV,residential,7900.0,23305.0,6320.0,rooftop,owned,Unpaid,,,
12762,Wilmington,19805,2023-07-07 12:53:00,PV,residential,18565.0,102169.0,8000.0,rooftop,owned,Unpaid,,,
12776,Dover,19904,2023-07-07 13:01:00,PV,residential,7920.0,35109.0,6336.0,rooftop,owned,Unpaid,,,
12771,Claymont,19703,2023-07-07 13:04:00,PV,residential,6715.0,33376.0,4740.0,rooftop,owned,Unpaid,,,
12809,New Castle,19720,2023-07-07 13:06:00,PV,residential,15010.0,90047.0,7584.0,rooftop,owned,Unpaid,,,
12163,Bear,19701,2023-07-07 13:12:00,PV,residential,14965.0,59900.0,7592.0,rooftop,owned,Unpaid,,,
12679,Newark,19702,2023-07-07 13:19:00,PV,residential,9125.0,38298.0,7300.0,rooftop,owned,Unpaid,,,
12606,Middletown,19709,2023-07-07 13:38:00,PV,residential,3950.0,17097.0,3160.0,rooftop,owned,Unpaid,,,
12630,Wilmington,19810,2023-07-07 13:42:00,PV,residential,9230.0,30388.0,7384.0,rooftop,owned,Unpaid,,,
12806,Middletown,19709,2023-07-07 14:02:00,PV,residential,13825.0,68123.0,8000.0,rooftop,owned,Unpaid,,,
12728,Bear,19701,2023-07-07 14:08:00,PV,residential,13035.0,68200.0,8000.0,rooftop,owned,Unpaid,,,
12820,Wilmington,19808,2023-07-07 14:08:00,PV,residential,9600.0,57379.0,3360.0,rooftop,owned,Unpaid,,,
12767,Middletown,19709,2023-07-07 14:11:00,PV,residential,12245.0,37960.0,5056.0,rooftop,owned,Unpaid,,,
12754,Wilmington,19808,2023-07-07 14:16:00,PV,residential,8395.0,36044.0,5256.0,rooftop,owned,Unpaid,,,
12731,Felton,19943,2023-07-07 14:19:00,PV,residential,11850.0,49658.0,8000.0,rooftop,owned,Unpaid,,,
12589,Newark,19702,2023-07-07 14:47:00,PV,residential,8120.0,21700.0,6496.0,rooftop,owned,Unpaid,,,
12375,Wilmington,19802,2023-07-07 14:57:00,PV,residential,4800.0,20500.0,3840.0,rooftop,owned,Unpaid,,,
12811,Wilmington,19807,2023-07-07 15:28:00,PV,residential,43200.0,150200.0,8000.0,ground,owned,Unpaid,,,
12669,Frankford,19945,2023-07-07 15:36:00,PV,residential,15975.0,55792.0,8000.0,rooftop,owned,Unpaid,,,
12817,Magnolia,19962,2023-07-07 15:43:00,PV,residential,9085.0,43444.0,7268.0,rooftop,owned,Unpaid,,,
12801,WILMINGTON,19804,2023-07-07 15:53:00,PV,non_residential,25500.0,68850.0,20400.0,rooftop,owned,Unpaid,,,
12821,Middletown,19709,2023-07-07 15:55:00,PV,residential,7455.0,21432.0,5964.0,rooftop,owned,Unpaid,,,
12732,Camden,19934,2023-07-07 16:16:00,PV,residential,16425.0,66113.0,8000.0,rooftop,owned,Unpaid,,,
12824,Middletown,19709,2023-07-07 16:24:00,PV,residential,12425.0,48387.0,8000.0,rooftop,owned,Unpaid,,,
12825,Townsend,19734,2023-07-07 16:37:00,PV,residential,8875.0,39369.0,7100.0,rooftop,owned,Unpaid,,,
12584,Townsend,19734,2023-07-07 16:40:00,PV,residential,9585.0,38933.0,7668.0,rooftop,owned,Unpaid,,,
12823,Newark,19711,2023-07-07 16:52:00,PV,residential,14600.0,53000.0,8000.0,rooftop,owned,Unpaid,,,
12822,Wilmington,19805,2023-07-07 17:04:00,PV,residential,12775.0,52000.0,8000.0,rooftop,owned,Unpaid,,,
12826,Newark,19702,2023-07-07 21:36:00,PV,residential,10000.0,25000.0,6000.0,rooftop,owned,Unpaid,,,
12829,Newark,19702,2023-07-08 18:50:00,PV,residential,11200.0,61657.0,8000.0,rooftop,owned,Unpaid,,,
12784,Frankford,19945,2023-07-09 10:25:00,PV,residential,19750.0,100166.0,8000.0,rooftop,owned,Unpaid,,,
12701,Ocean View,19970,2023-07-09 13:01:00,PV,residential,7600.0,21171.0,6080.0,rooftop,owned,Unpaid,,,
12833,Dover,19901,2023-07-09 17:15:00,PV,residential,9120.0,30000.0,7296.0,rooftop,owned,Unpaid,,,
12834,SEAFORD,19973,2023-07-09 17:28:00,PV,residential,8740.0,50000.0,6992.0,rooftop,owned,Unpaid,,,
12835,Newark,19702,2023-07-09 17:37:00,PV,residential,6840.0,41040.0,3648.0,rooftop,owned,Unpaid,,,
12494,Milford,19963,2023-07-10 07:56:00,PV,residential,5840.0,14500.0,4088.0,rooftop,owned,Unpaid,,,
12770,Rehoboth Beach,19971,2023-07-10 07:59:00,PV,residential,15600.0,35700.0,6000.0,rooftop,owned,Unpaid,,,
12410,Rehoboth Beach,19971,2023-07-10 08:00:00,PV,residential,8800.0,20250.0,6000.0,rooftop,owned,Unpaid,,,
12772,Rehoboth Beach,19971,2023-07-10 08:00:00,PV,residential,11600.0,31900.0,6000.0,rooftop,owned,Unpaid,,,
12803,Middletown,19709,2023-07-10 09:59:00,PV,residential,4860.0,12539.0,3402.0,rooftop,owned,Unpaid,,,
12827,Middletown,19709,2023-07-10 10:06:00,PV,residential,10000.0,23000.0,6000.0,rooftop,owned,Unpaid,,,
12818,Middletown,19709,2023-07-10 10:28:00,PV,residential,14235.0,32000.0,6000.0,rooftop,owned,Unpaid,,,
12368,Wilmington,19808,2023-07-10 11:10:00,PV,residential,12800.0,60000.0,6000.0,rooftop,owned,Unpaid,,,
12369,Claymont,19703,2023-07-10 11:25:00,PV,residential,8000.0,34400.0,5600.0,rooftop,owned,Unpaid,,,
12655,Claymont,19703,2023-07-10 11:28:00,PV,residential,7200.0,38520.0,5040.0,rooftop,owned,Unpaid,,,
12830,Newark,19702,2023-07-10 11:44:00,PV,residential,10000.0,23000.0,6000.0,rooftop,owned,Unpaid,,,
12831,Newark,19702,2023-07-10 12:04:00,PV,residential,10000.0,23000.0,6000.0,rooftop,owned,Unpaid,,,
12800,Lewes,19958,2023-07-10 12:10:00,PV,residential,22800.0,49000.0,6000.0,rooftop,owned,Unpaid,,,
12832,Newark,19702,2023-07-10 12:33:00,PV,residential,10000.0,23000.0,6000.0,rooftop,owned,Unpaid,,,
12828,Newark,19702,2023-07-10 12:37:00,PV,residential,9600.0,22000.0,6000.0,rooftop,owned,Unpaid,,,
12511,NEW CASTLE,19720,2023-07-10 12:47:00,PV,residential,9125.0,50277.0,6000.0,rooftop,owned,Unpaid,,,
12737,Middletown,19709,2023-07-10 13:54:00,PV,residential,9085.0,42604.0,6000.0,rooftop,owned,Unpaid,,,
12819,Dover,19901,2023-07-10 14:12:00,PV,residential,4740.0,27574.0,1382.5,rooftop,owned,Unpaid,,,
12838,Hockessin,19707,2023-07-10 14:39:00,PV,residential,23200.0,39843.0,6000.0,rooftop,owned,Unpaid,,,
12837,Wilmington,19804,2023-07-10 15:28:00,PV,residential,14820.0,57896.0,6000.0,rooftop,owned,Unpaid,,,
12537,WILMINGTON,19805,2023-07-10 17:59:00,PV,residential,7020.0,33019.0,3822.0,rooftop,owned,Unpaid,,,
12840,Camden Wyoming,19934,2023-07-12 11:11:00,PV,residential,11776.0,64521.0,6000.0,rooftop,owned,Unpaid,,,
12573,Camden,19934,2023-07-12 12:44:00,PV,residential,16000.0,54200.0,4760.0,rooftop,owned,Unpaid,,,
12068,Newark,19711,2023-07-12 13:36:00,PV,residential,6480.0,29808.0,4536.0,rooftop,owned,Unpaid,,,
12386,Middletown,19709,2023-07-12 15:16:00,PV,residential,9600.0,49440.0,6000.0,rooftop,owned,Unpaid,,,
12841,New Castle,19720,2023-07-12 15:41:00,PV,residential,8400.0,47574.0,3360.0,rooftop,owned,Unpaid,,,
12374,Newark,19702,2023-07-13 08:39:00,PV,residential,10000.0,51500.0,5040.0,rooftop,owned,Unpaid,,,
12842,Smyrna,19977-9205,2023-07-13 09:29:00,PV,residential,8100.0,35756.0,5670.0,rooftop,owned,Unpaid,,,
12474,Hockessin,19707,2023-07-13 09:31:00,PV,residential,13260.0,36643.0,4914.0,rooftop,owned,Unpaid,,,
12843,Newark,19713,2023-07-13 11:45:00,PV,residential,7980.0,36950.0,5586.0,rooftop,owned,Unpaid,,,
12495,WILMINGTON,19805,2023-07-13 13:18:00,PV,residential,3200.0,18000.0,12600.0,rooftop,owned,Unpaid,,,
12846,Wilmington,19802,2023-07-13 15:38:00,PV,residential,4100.0,26533.0,3280.0,rooftop,owned,Unpaid,,,
12839,Milton,19968,2023-07-14 09:01:00,PV,residential,6800.0,31162.0,4760.0,rooftop,owned,Unpaid,,,
12499,Bethel,19931,2023-07-17 08:14:00,PV,residential,9840.0,31390.0,6560.0,rooftop,owned,Unpaid,,,
12847,Felton,19943,2023-07-17 10:15:00,PV,residential,14000.0,56757.0,6000.0,rooftop,owned,Unpaid,,,
12526,Bear,19701,2023-07-17 12:41:00,PV,residential,5200.0,25760.0,3640.0,rooftop,owned,Unpaid,,,
12716,Newark,19713,2023-07-18 09:04:00,PV,residential,7200.0,28966.0,5040.0,rooftop,owned,Unpaid,,,
11173,Newark,19702,2023-07-19 10:04:00,PV,residential,8510.0,39997.0,5957.0,rooftop,owned,Unpaid,,,
12532,Bear,19701,2023-07-19 11:01:00,PV,residential,12800.0,63600.0,6000.0,rooftop,owned,Unpaid,,,
12373,Middletown,19709,2023-07-19 11:15:00,PV,residential,4000.0,21000.0,2800.0,rooftop,owned,Unpaid,,,
12852,Newark,19713,2023-07-20 08:53:00,PV,residential,18500.0,65635.0,5328.0,rooftop,owned,Unpaid,,,
12849,Middletown,19709,2023-07-20 09:24:00,PV,residential,24000.0,100000.0,6000.0,ground,owned,Unpaid,,,
12730,Ellendale,19941,2023-07-20 09:49:00,PV,residential,6715.0,23306.0,4700.5,rooftop,owned,Unpaid,,,
12851,NEWARK,19711,2023-07-20 10:42:00,PV,residential,6570.0,25201.0,3321.5,rooftop,owned,Unpaid,,,
12335,Milford,19963,2023-07-20 11:08:00,PV,residential,5600.0,14000.0,2000.0,rooftop,owned,Unpaid,,,
12739,Smyrna,19977,2023-07-20 12:09:00,PV,residential,9480.0,34553.0,6000.0,rooftop,owned,Unpaid,,,
12281,Claymont,19703,2023-07-20 12:59:00,PV,residential,12400.0,40000.0,6000.0,rooftop,owned,Unpaid,,,
12857,Delaware City,19706,2023-07-20 13:52:00,PV,residential,13230.0,57241.0,4630.5,rooftop,owned,Unpaid,,,
12860,Hockessin,19707,2023-07-21 12:50:00,PV,residential,8800.0,20000.0,6000.0,rooftop,owned,Unpaid,,,
12684,Newark,19702,2023-07-21 15:46:00,PV,residential,10530.0,40441.0,8000.0,rooftop,owned,Unpaid,,,
12861,Newark,19711,2023-07-23 14:25:00,PV,residential,9600.0,40676.0,5320.0,rooftop,owned,Unpaid,,,
12441,Newark,19711,2023-07-24 11:35:00,PV,residential,16800.0,44340.0,8000.0,rooftop,owned,Unpaid,,,
12504,NEWARK,19702,2023-07-24 11:36:00,PV,residential,6000.0,25000.0,17500.0,rooftop,owned,Unpaid,,,
12863,Townsend,19734,2023-07-24 12:20:00,PV,residential,8400.0,42804.0,5880.0,rooftop,owned,Unpaid,,,
12856,Woodside,19980,2023-07-24 15:25:00,PV,residential,8360.0,27170.0,2926.0,rooftop,owned,Unpaid,,,
12159,NEW CASTLE,19720,2023-07-24 23:07:00,PV,residential,15330.0,68819.0,6000.0,rooftop,owned,Unpaid,,,
12296,Wilmington,19810,2023-07-25 10:19:00,PV,residential,8640.0,41904.0,6000.0,rooftop,owned,Unpaid,,,
12042,Bear,19701,2023-07-25 13:15:00,PV,residential,8360.0,50000.0,6688.0,rooftop,owned,Unpaid,,,
12853,Newark,19702,2023-07-26 13:21:00,PV,residential,20840.0,89987.0,6000.0,rooftop,owned,Unpaid,,,
12865,Middletown,19709,2023-07-26 14:17:00,PV,residential,10800.0,24000.0,6000.0,rooftop,owned,Unpaid,,,
12859,bridgeville,19933,2023-07-26 15:07:00,PV,residential,8800.0,45270.0,5320.0,rooftop,owned,Unpaid,,,
12866,Middletown,19709,2023-07-26 15:12:00,PV,residential,10800.0,24200.0,6000.0,rooftop,owned,Unpaid,,,
12848,Rehoboth Beach,19971,2023-07-26 15:25:00,PV,residential,5475.0,14000.0,3832.5,rooftop,owned,Unpaid,,,
12867,Wilmington,19804,2023-07-26 16:39:00,PV,residential,5740.0,30325.0,2296.0,rooftop,owned,Unpaid,,,
12659,Townsend,19734,2023-07-26 17:51:00,PV,residential,12400.0,54921.0,6000.0,rooftop,owned,Unpaid,,,
12747,Frederica,19946,2023-07-27 16:43:00,PV,residential,32785.0,64889.0,6000.0,rooftop,owned,Unpaid,,,
12529,Wilmington,19808,2023-07-28 13:44:00,PV,residential,13200.0,63000.0,6000.0,rooftop,owned,Unpaid,,,
12383,Townsend,19734,2023-07-28 13:52:00,PV,residential,9600.0,48000.0,6000.0,rooftop,owned,Unpaid,,,
12870,Bear,19701,2023-08-01 09:21:00,PV,residential,12800.0,52973.0,6000.0,rooftop,owned,Unpaid,,,
12873,MIDDLETOWN,19709,2023-08-01 09:24:00,PV,residential,14220.0,63887.0,6000.0,rooftop,owned,Unpaid,,,
12871,NEWARK,19711,2023-08-01 09:31:00,PV,residential,6320.0,25085.0,4424.0,rooftop,owned,Unpaid,,,
12874,Wilmington,19806,2023-08-02 09:21:00,PV,residential,5100.0,28900.0,3570.0,rooftop,owned,Unpaid,,,
12594,Wilmington,19806,2023-08-02 09:21:00,PV,residential,5100.0,28900.0,3570.0,rooftop,owned,Unpaid,,,
12608,Middletown,19709,2023-08-02 12:01:00,PV,residential,6072.0,36432.0,4250.4,rooftop,owned,Unpaid,,,
12872,DOVER,19901,2023-08-02 15:26:00,PV,residential,11455.0,58097.0,3871.0,rooftop,owned,Unpaid,,,
12879,Delmar,19940,2023-08-02 15:49:00,PV,residential,10625.0,43847.0,6000.0,rooftop,owned,Unpaid,,,
12582,Rehoboth Beach,19971,2023-08-03 08:28:00,PV,residential,8200.0,33000.0,6560.0,rooftop,owned,Unpaid,,,
12528,Rehoboth Beach,19971,2023-08-03 08:32:00,PV,residential,10660.0,26204.0,8000.0,rooftop,owned,Unpaid,,,
12519,Rehoboth Beach,19971,2023-08-03 08:33:00,PV,residential,13530.0,36531.0,8000.0,rooftop,owned,Unpaid,,,
12864,New Castle,19720,2023-08-03 11:32:00,PV,residential,1850.0,8800.0,1295.0,rooftop,owned,Unpaid,,,
12884,Wilmington,19805,2023-08-07 11:47:00,PV,residential,8610.0,44598.0,4305.0,rooftop,owned,Unpaid,,,
12885,New Castle,19720,2023-08-07 12:03:00,PV,residential,8610.0,47897.0,3444.0,rooftop,owned,Unpaid,,,
12854,Bear,19701,2023-08-07 13:20:00,PV,residential,4920.0,22499.0,3444.0,rooftop,owned,Unpaid,,,
12887,Camden,19934,2023-08-07 17:05:00,PV,residential,7600.0,35581.0,4256.0,rooftop,owned,Unpaid,,,
12858,Wilmington,19805,2023-08-08 11:21:00,PV,residential,12425.0,55900.0,5715.5,rooftop,owned,Unpaid,,,
12348,Wilmington,19803,2023-08-08 11:49:00,PV,residential,12800.0,42625.0,8000.0,rooftop,owned,Unpaid,,,
12039,Middletown,19709,2023-08-08 17:08:00,PV,residential,12000.0,26640.0,6000.0,rooftop,owned,Unpaid,,,
12890,South Bethany,19930,2023-08-09 08:56:00,Geothermal,residential,,89000.0,3000.0,,,Unpaid,4.0,,
12449,Rehoboth Beach,19971,2023-08-09 11:22:00,PV,residential,5940.0,20790.0,14553.0,rooftop,owned,Unpaid,,,
12891,Wilmington,19805,2023-08-09 16:39:00,PV,residential,4345.0,21416.0,3041.5,rooftop,owned,Unpaid,,,
12527,Newark,19702,2023-08-10 11:52:00,PV,residential,8400.0,27500.0,5880.0,rooftop,owned,Unpaid,,,
12892,Wilmington,19806,2023-08-10 11:52:00,PV,residential,9130.0,28303.0,0.0,rooftop,owned,Unpaid,,,
12886,Middletown,19709,2023-08-10 13:17:00,PV,residential,11400.0,55389.0,6000.0,rooftop,owned,Unpaid,,,
12893,Hockessin,19707,2023-08-10 14:46:00,PV,residential,8800.0,20000.0,6000.0,rooftop,owned,Unpaid,,,
12593,Bethany Beach,19930,2023-08-11 11:44:00,Geothermal,residential,,81589.0,5000.0,,,Unpaid,8.0,,
12896,Rehoboth Beach,19971,2023-08-11 13:17:00,Geothermal,residential,,248161.0,5000.0,,,Unpaid,18.0,,
12897,Newark,19711,2023-08-11 13:22:00,PV,residential,15390.0,71740.0,3969.0,rooftop,owned,Unpaid,,,
12898,Newark,19711,2023-08-11 13:39:00,PV,residential,10800.0,43988.0,6000.0,rooftop,owned,Unpaid,,,
12899,Middletown,19709,2023-08-11 13:43:00,PV,residential,7560.0,33339.0,5292.0,rooftop,owned,Unpaid,,,
12875,Frankford,19945,2023-08-11 14:16:00,PV,non_residential,52865.0,146800.0,30000.0,rooftop,owned,Unpaid,,,
12901,Middletown,19709,2023-08-11 16:35:00,PV,residential,8800.0,20000.0,6000.0,rooftop,owned,Unpaid,,,
12904,Seaford,19973,2023-08-14 12:48:00,PV,residential,5200.0,29623.0,3640.0,rooftop,owned,Unpaid,,,
12877,bear,19707,2023-08-14 14:42:00,PV,residential,13430.0,74945.0,6000.0,rooftop,owned,Unpaid,,,
12876,WILMINGTON,19809,2023-08-14 14:45:00,PV,residential,3160.0,13628.0,2212.0,rooftop,owned,Unpaid,,,
12878,WILMINGTON,19808,2023-08-14 14:50:00,PV,residential,3555.0,15571.0,2488.5,rooftop,owned,Unpaid,,,
12663,Newark,19702,2023-08-15 09:10:00,PV,residential,8800.0,47080.0,6000.0,rooftop,owned,Unpaid,,,
12656,New Castle,19720,2023-08-15 09:12:00,PV,residential,8000.0,42400.0,5600.0,rooftop,owned,Unpaid,,,
12571,New Castle,19720,2023-08-15 09:14:00,PV,residential,6400.0,35800.0,4480.0,rooftop,owned,Unpaid,,,
12559,Wilmington,19808,2023-08-15 09:16:00,PV,residential,8000.0,41000.0,5600.0,rooftop,owned,Unpaid,,,
12604,Dewey Beach,19971,2023-08-15 11:25:00,Geothermal,residential,,77466.0,5000.0,,,Unpaid,7.0,,
12907,Frankford,19945,2023-08-15 12:21:00,PV,non_profit,48985.0,171900.0,11276.2,rooftop,owned,Unpaid,,,
12438,New Castle,19720,2023-08-15 15:14:00,PV,residential,8400.0,43398.0,2800.0,rooftop,owned,Unpaid,,,
11858,Milton,19968,2023-08-15 16:12:00,PV,residential,5940.0,16038.0,4752.0,rooftop,owned,Unpaid,,,
12844,Frederica,19946,2023-08-16 11:08:00,PV,residential,7695.0,33012.0,5386.5,rooftop,owned,Unpaid,,,
12910,new castle,19720,2023-08-16 11:41:00,PV,residential,7200.0,24270.0,3920.0,rooftop,owned,Unpaid,,,
12906,Claymont,19703,2023-08-16 11:44:00,PV,residential,8000.0,34595.0,4480.0,rooftop,owned,Unpaid,,,
12855,Wyoming,19934,2023-08-17 11:02:00,PV,residential,4940.0,23127.0,3192.0,rooftop,owned,Unpaid,,,
12690,Middletown,19709,2023-08-17 14:55:00,PV,residential,6000.0,24000.0,4200.0,rooftop,owned,Unpaid,,,
12553,Middletown,19709,2023-08-17 14:56:00,PV,residential,10000.0,51000.0,6000.0,rooftop,owned,Unpaid,,,
12911,new castle,19720,2023-08-17 15:22:00,PV,residential,7505.0,36981.0,5253.5,rooftop,owned,Unpaid,,,
12912,NEWARK,19711,2023-08-17 15:24:00,PV,residential,10400.0,44920.0,2240.0,rooftop,owned,Unpaid,,,
12591,FREDERICA,19946,2023-08-17 19:02:00,PV,residential,7110.0,26815.0,4147.5,rooftop,owned,Unpaid,,,
12913,Dover,19001,2023-08-18 16:04:00,PV,residential,7020.0,13555.0,4914.0,rooftop,owned,Unpaid,,,
10978,New Castle,19720,2023-08-21 10:42:00,PV,residential,5920.0,32560.0,4144.0,rooftop,owned,Unpaid,,,
12915,Newark,19711,2023-08-21 11:26:00,PV,residential,5680.0,26852.0,3976.0,rooftop,owned,Unpaid,,,
12917,New Castle,19720,2023-08-21 13:25:00,PV,residential,8400.0,50400.0,3080.0,rooftop,owned,Unpaid,,,
12918,Lincoln,19960,2023-08-21 13:48:00,PV,residential,10800.0,45932.0,6000.0,rooftop,owned,Unpaid,,,
12920,Wilmingont,19804,2023-08-21 16:29:00,PV,residential,7900.0,47191.0,5530.0,rooftop,owned,Unpaid,,,
12921,Lewes,19958,2023-08-22 08:11:00,PV,residential,13505.0,31000.0,6000.0,rooftop,owned,Unpaid,,,
12914,Ocean View,19970,2023-08-22 11:50:00,PV,residential,9600.0,28995.0,6000.0,rooftop,owned,Unpaid,,,
12636,Middletown,19709,2023-08-22 11:58:00,PV,residential,9490.0,26200.0,6000.0,rooftop,owned,Unpaid,,,
12922,Newark,19702,2023-08-23 11:15:00,PV,residential,9720.0,22250.0,6000.0,rooftop,owned,Unpaid,,,
12908,Newark,19713,2023-08-23 13:27:00,PV,residential,10800.0,63040.0,6000.0,rooftop,owned,Unpaid,,,
12927,New Castle,19720,2023-08-23 14:50:00,PV,residential,5700.0,27947.0,3990.0,rooftop,owned,Unpaid,,,
12882,townsend,19734,2023-08-23 15:08:00,PV,residential,11200.0,37753.0,6000.0,rooftop,owned,Unpaid,,,
12924,Wilmington,19808,2023-08-23 15:22:00,PV,residential,13600.0,57000.0,6000.0,rooftop,owned,Unpaid,,,
12928,"Frederica,",19946,2023-08-24 08:35:00,PV,residential,4510.0,18157.0,1435.0,rooftop,owned,Unpaid,,,
12647,New Castle,19720,2023-08-24 09:40:00,PV,residential,10360.0,52822.0,6000.0,rooftop,owned,Unpaid,,,
12926,"Middletown,",19709,2023-08-24 12:48:00,PV,residential,7980.0,23715.0,2926.0,rooftop,owned,Unpaid,,,
12929,Wilmington,19802,2023-08-24 13:37:00,PV,residential,5600.0,26485.0,3920.0,rooftop,owned,Unpaid,,,
12932,CAMDEN,19934,2023-08-24 16:25:00,PV,residential,6320.0,29003.0,4424.0,rooftop,owned,Unpaid,,,
12612,Ocean View,19970,2023-08-24 16:40:00,PV,residential,8760.0,43600.0,7008.0,rooftop,owned,Unpaid,,,
