Application ID,City,Zip,Application Submission Date,Facility Type,Sector,PV Capacity (kW),Geothermal Capacity (tons),Wind Capacity (kW),Solar Water Capacity (sq ft),Total System Costs ($),Total Rebate,Mounting Location,PPA/Lease,Payment Status
10757,New Castle,19720,09/07/2021,PV,residential,8000,,,,30911.00,5600.00,rooftop,owned,Paid
10758,Newark,19702,09/08/2021,PV,residential,5940,,,,53638.00,4158.00,rooftop,owned,Paid
10759,Dover,19904,01/05/2022,PV,residential,8050,,,,35152.00,5635.00,rooftop,owned,Paid
10760,Wilmington,19805,09/08/2021,PV,residential,5120,,,,29273.00,3584.00,rooftop,owned,Unpaid
10761,Dover,19901,09/08/2021,PV,residential,5280,,,,43040.00,3696.00,rooftop,owned,Paid
10762,Claymont,19703,09/08/2021,PV,residential,6600,,,,18500.00,4620.00,rooftop,owned,Paid
10763,Middletown,19709,09/08/2021,PV,residential,11880,,,,59355.00,6000.00,rooftop,owned,Paid
10764,Newark,19702,09/08/2021,PV,residential,8580,,,,64723.00,6000.00,rooftop,owned,Paid
10765,Bear,19701,09/09/2021,PV,residential,12210,,,,61675.00,6000.00,rooftop,owned,Paid
10766,Newark,19702,09/09/2021,PV,residential,3960,,,,31744.00,2772.00,rooftop,owned,Paid
10767,Middletown,19709,09/09/2021,PV,residential,3960,,,,15852.00,2772.00,rooftop,owned,Paid
10768,Newark,19702,09/09/2021,PV,residential,6600,,,,43559.00,4620.00,rooftop,owned,Paid
10770,Wilmington,19804,09/10/2021,PV,residential,9570,,,,76721.00,6000.00,rooftop,owned,Paid
10771,Frederica,19946,09/10/2021,PV,residential,7260,,,,29528.00,5082.00,rooftop,owned,Paid
10772,Townsend,19734,09/10/2021,PV,residential,15180,,,,63733.00,6000.00,rooftop,owned,Paid
10773,Wilmington,19810,09/10/2021,PV,residential,14190,,,,70594.00,6000.00,rooftop,owned,Paid
10774,Bear,19701,09/10/2021,PV,residential,5280,,,,52354.00,3696.00,rooftop,owned,Paid
10775,Ocean View,19970,11/16/2021,PV,residential,22040,,,,45000.00,6000.00,rooftop,owned,Paid
10777,Middletown,19709,09/13/2021,PV,residential,4290,,,,16406.00,3003.00,rooftop,owned,Paid
10778,Newark,19702,09/13/2021,PV,residential,7260,,,,42760.00,5082.00,rooftop,owned,Paid
10779,Bethany Beach,19930,11/17/2021,PV,residential,15300,,,,41000.00,6000.00,rooftop,owned,Paid
10780,Middletown,19709,09/13/2021,PV,residential,6600,,,,28200.00,4620.00,rooftop,owned,Paid
10781,Newark,19713,09/13/2021,PV,residential,4290,,,,17439.00,3003.00,rooftop,owned,Paid
10782,Frederica,19946,09/13/2021,PV,residential,5280,,,,21598.00,3696.00,rooftop,owned,Paid
10783,Magnolia,19962,02/11/2022,PV,residential,8840,,,,30000.00,6000.00,rooftop,owned,Paid
10784,Rehoboth Beach,19971,09/16/2021,PV,residential,7300,,,,20659.00,5110.00,rooftop,owned,Paid
10785,Middletown,19709,11/17/2021,PV,residential,8500,,,,18000.00,5950.00,rooftop,owned,Paid
10786,Townsend,19734,11/29/2021,PV,residential,14600,,,,35478.00,6000.00,rooftop,owned,Paid
10787,Lewes,19958,02/15/2022,PV,residential,8840,,,,17750.00,6000.00,rooftop,owned,Paid
10788,Dover,19901,09/15/2021,PV,residential,4290,,,,48771.00,3003.00,rooftop,owned,Paid
10789,Middletown,19709,09/15/2021,PV,residential,5280,,,,25000.00,3696.00,rooftop,owned,Paid
10790,New Castle,19720,09/15/2021,PV,residential,9900,,,,49078.00,6000.00,rooftop,owned,Unpaid
10791,Newark,19713,09/15/2021,PV,residential,10560,,,,66090.00,6000.00,rooftop,owned,Paid
10792,Wilmington,19805,09/15/2021,PV,residential,3520,,,,14647.00,2464.00,rooftop,owned,Unpaid
10793,Claymont,19703,09/15/2021,PV,residential,7040,,,,31145.00,4928.00,rooftop,owned,Unpaid
10794,Claymont,19703,09/15/2021,PV,residential,5760,,,,22626.00,4032.00,rooftop,owned,Unpaid
10795,Newark,19703,09/15/2021,PV,residential,11200,,,,67000.00,6000.00,rooftop,owned,Unpaid
10796,Bear,19701,09/15/2021,PV,residential,6600,,,,73201.00,4620.00,rooftop,owned,Unpaid
10797,Camden-Wyoming,19934,09/15/2021,PV,residential,3630,,,,41608.00,2541.00,rooftop,owned,Paid
10798,Dover,19901,09/15/2021,PV,residential,13440,,,,51033.00,6000.00,rooftop,owned,Paid
10799,Leipsic,19901,09/15/2021,PV,residential,2310,,,,21592.00,1617.00,rooftop,owned,Unpaid
10800,Townsend,19734,09/15/2021,PV,residential,8910,,,,45648.00,6000.00,rooftop,owned,Paid
10802,New Castle,19720,09/16/2021,PV,residential,2880,,,,12365.00,2016.00,rooftop,owned,Paid
10803,Seaford,19973,12/28/2021,PV,residential,7480,,,,32912.00,5236.00,rooftop,owned,Paid
10804,Rehoboth Beach,19971,11/02/2021,PV,residential,9490,,,,39194.00,6000.00,rooftop,owned,Paid
10805,Wilmington,19808,10/25/2021,PV,residential,5920,,,,23384.00,4144.00,rooftop,owned,Paid
10806,Lewes,19958,09/27/2021,PV,residential,8395,,,,23338.00,5876.50,rooftop,owned,Paid
10808,Wilmington,19808,03/02/2022,PV,residential,7600,,,,18500.00,5320.00,rooftop,owned,Paid
10809,Middletown,19709,10/04/2021,PV,residential,10150,,,,35378.00,6000.00,rooftop,owned,Paid
10810,Bethany Beach,19930,11/17/2021,PV,residential,8740,,,,21850.00,6000.00,rooftop,owned,Paid
10811,Bear,19701,09/20/2021,PV,residential,5940,,,,71646.00,4158.00,rooftop,owned,Paid
10812,Bear,19701,10/26/2021,PV,residential,6800,,,,20948.00,4760.00,rooftop,owned,Paid
10813,Rehoboth Beach,19971,03/07/2022,PV,residential,14800,,,,44100.00,6000.00,rooftop,owned,Paid
10814,Townsend,19734,10/18/2021,PV,residential,6365,,,,13049.00,4455.50,rooftop,owned,Paid
10815,Wilimington,19808,10/07/2021,PV,residential,24455,,,,67740.00,6000.00,rooftop,owned,Paid
10816,Smyrna,19977,02/11/2022,PV,residential,18900,,,,63851.00,6000.00,rooftop,owned,Paid
10817,Wilmington,19803,10/12/2021,PV,residential,14025,,,,64896.00,6000.00,rooftop,owned,Unpaid
10818,Wilmington,19803,01/26/2022,PV,residential,6300,,,,39544.00,4410.00,rooftop,owned,Paid
10819,Wilmington,19807,02/14/2022,PV,residential,24700,,,,49634.00,6000.00,rooftop,owned,Paid
10820,Rehoboth Beach,19971,10/25/2021,PV,residential,13140,,,,31930.00,6000.00,rooftop,owned,Paid
10821,New Castle,19720,11/15/2021,PV,residential,10200,,,,46149.00,6000.00,rooftop,owned,Paid
10822,Bethany Beach,19930,11/19/2021,PV,residential,13600,,,,33750.00,6000.00,rooftop,owned,Paid
10823,Townsend,19734,10/28/2021,PV,residential,6800,,,,28574.00,4760.00,rooftop,owned,Paid
10824,Middletown,19709,10/21/2021,PV,residential,12920,,,,32300.00,6000.00,rooftop,owned,Paid
10825,Newark,19713,11/02/2021,PV,residential,6300,,,,38033.00,4410.00,rooftop,owned,Paid
10826,Harbeson,19951,09/23/2021,PV,non_residential,46400,,,,108500.00,30000.00,rooftop,owned,Paid
10827,Middletown,19709,09/27/2021,PV,residential,6460,,,,16796.00,4522.00,rooftop,owned,Paid
10830,Wilmington,19808,11/17/2021,PV,residential,6660,,,,26972.00,4662.00,rooftop,owned,Paid
10832,Wilmington,19805,11/02/2021,PV,residential,3160,,,,18960.00,2212.00,rooftop,owned,Paid
10833,Middletown,19709,01/25/2022,PV,residential,6660,,,,31302.00,4662.00,rooftop,owned,Paid
10834,Newark,19713,03/15/2022,PV,residential,7400,,,,35200.00,5180.00,rooftop,owned,Paid
10835,Wilmington,19805,12/10/2021,PV,residential,3500,,,,22626.00,2450.00,rooftop,owned,Paid
10836,New Castle,19720,02/09/2022,PV,residential,6400,,,,42772.00,5120.00,rooftop,owned,Unpaid
10837,New Castle,19720,02/10/2022,PV,residential,4500,,,,16815.00,3150.00,rooftop,owned,Paid
10841,Bear,19701,10/04/2021,PV,residential,8840,,,,22542.00,6000.00,rooftop,owned,Paid
10842,Newark,19711,10/18/2021,PV,residential,9860,,,,25636.00,6000.00,rooftop,owned,Paid
10843,Camden Wyoming,19934,10/04/2021,PV,residential,8910,,,,37595.00,6000.00,rooftop,owned,Paid
10844,Bear,19701,10/06/2021,PV,residential,10800,,,,25200.00,6000.00,rooftop,owned,Paid
10845,Ocean View,19970,11/08/2021,PV,residential,13140,,,,31193.00,6000.00,rooftop,owned,Paid
10846,Middle town,19709,01/05/2022,PV,residential,8500,,,,16235.00,5950.00,rooftop,owned,Paid
10847,Claymont,19703,04/01/2022,PV,residential,5525,,,,35628.00,3867.50,rooftop,owned,Paid
10848,Bear,19701,10/06/2021,PV,residential,6270,,,,44886.00,4389.00,rooftop,owned,Unpaid
10849,Camden,19934,10/06/2021,PV,residential,5610,,,,42964.00,3927.00,rooftop,owned,Paid
10850,Newark,19702,10/06/2021,PV,residential,6270,,,,39590.00,4389.00,rooftop,owned,Paid
10851,Bear,19701,11/11/2021,PV,residential,9600,,,,24960.00,6000.00,rooftop,owned,Paid
10852,Middletown,19709,10/18/2021,PV,residential,11220,,,,28948.00,6000.00,rooftop,owned,Paid
10853,Newark,19702,12/18/2021,PV,residential,5303.58,,,,24056.00,3712.51,rooftop,owned,Paid
10855,Townsend,19734,10/22/2021,PV,residential,6935,,,,17962.00,4854.50,rooftop,owned,Paid
10856,Hockessin,19707,02/15/2022,PV,residential,9120,,,,22500.00,6000.00,rooftop,owned,Paid
10857,Newark,19702,11/15/2021,PV,residential,7820,,,,19996.00,5474.00,rooftop,owned,Paid
10858,Wilmington,19804,10/20/2021,PV,residential,8375,,,,30192.00,5862.50,rooftop,owned,Paid
10859,Bear,19701,11/09/2021,PV,residential,9520,,,,24752.00,6000.00,rooftop,owned,Paid
10860,Wilmington,19808,10/25/2021,PV,residential,9600,,,,24480.00,6000.00,rooftop,owned,Paid
10861,Middletown,19709,10/13/2021,PV,residential,9570,,,,41350.00,6000.00,rooftop,owned,Paid
10862,Newark,19713,10/13/2021,PV,residential,6600,,,,65602.00,4620.00,rooftop,owned,Paid
10863,Camden,19934,11/02/2021,PV,residential,10220,,,,24376.00,6000.00,rooftop,owned,Paid
10864,Middletown,19709,10/14/2021,PV,residential,9900,,,,41621.00,6000.00,rooftop,owned,Unpaid
10865,Hartly,19953,12/02/2021,PV,residential,12540,,,,48700.00,6000.00,rooftop,owned,Unpaid
10866,Middletown,19709,10/22/2021,PV,residential,12240,,,,24600.00,6000.00,rooftop,owned,Paid
10867,Millsboro,19966,02/24/2022,PV,residential,10800,,,,22000.00,6000.00,rooftop,owned,Paid
10868,Middletown,19709,12/02/2021,PV,residential,8910,,,,49010.00,6000.00,rooftop,owned,Paid
10869,Middletown,19709,10/18/2021,PV,residential,9570,,,,89606.00,6000.00,rooftop,owned,Paid
10870,Wilmington,19805,10/18/2021,PV,residential,4480,,,,34590.00,3136.00,rooftop,owned,Unpaid
10871,Delmar,19940,10/22/2021,PV,residential,8840,,,,37393.00,6000.00,rooftop,owned,Paid
10872,Newark,19713,12/06/2021,PV,residential,5280,,,,49627.00,3696.00,rooftop,owned,Paid
10873,Felton,19943,10/20/2021,PV,residential,5610,,,,24885.00,3927.00,rooftop,owned,Unpaid
10874,Frederica,19946,10/20/2021,PV,residential,2970,,,,31713.00,2079.00,rooftop,owned,Paid
10875,Middletown,19709,02/15/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10876,Middletown,19709,11/15/2021,PV,residential,10400,,,,27560.00,6000.00,rooftop,owned,Paid
10877,Ocean View,19970,02/03/2022,PV,residential,9500,,,,23000.00,6000.00,rooftop,owned,Paid
10878,Milford,19963,11/22/2021,PV,residential,11220,,,,27489.00,6000.00,rooftop,owned,Paid
10879,Middletown,19709,02/15/2022,PV,residential,8000,,,,15280.00,5600.00,rooftop,owned,Paid
10880,Middletown,19709,02/15/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10883,Seaford,19973,12/10/2021,PV,residential,39055,,,,82016.00,6000.00,rooftop,owned,Paid
10884,Camden,19934,11/19/2021,PV,residential,6300,,,,24212.00,4410.00,rooftop,owned,Paid
10885,Rehoboth Beach,19971,02/15/2022,PV,residential,8500,,,,17000.00,5950.00,rooftop,owned,Paid
10886,Middletown,19709,02/15/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10887,Middletown,19709,02/11/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10888,Smyrna,19977,02/11/2022,PV,residential,6300,,,,19176.00,4410.00,rooftop,owned,Paid
10889,Middletown,19709,02/15/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10890,New Castle,19720,11/23/2021,PV,residential,5550,,,,8800.00,3885.00,rooftop,owned,Paid
10891,Middletown,19709,02/15/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10892,Bear,19701,11/19/2021,PV,residential,8140,,,,39072.00,5698.00,rooftop,owned,Paid
10893,Middletown,19709,05/31/2022,PV,residential,8880,,,,41736.00,6000.00,rooftop,owned,Paid
10894,Rehoboth Beach,19971,04/06/2022,PV,residential,6270,,,,29331.00,4389.00,rooftop,owned,Paid
10895,Middletown,19709,11/11/2021,PV,residential,8880,,,,43068.00,6000.00,rooftop,owned,Paid
10897,Wilmington,19803,11/15/2021,PV,residential,6290,,,,31450.00,4403.00,rooftop,owned,Paid
10898,Bear,19701,12/30/2021,PV,residential,5920,,,,27824.00,4144.00,rooftop,owned,Unpaid
10899,Wilmington,19810,11/24/2021,PV,residential,7400,,,,29600.00,5180.00,rooftop,owned,Unpaid
10900,Newark,19702,12/07/2021,PV,residential,8880,,,,36850.00,6000.00,rooftop,owned,Paid
10901,Bear,19701,02/17/2022,PV,residential,16900,,,,58041.00,6000.00,rooftop,owned,Paid
10902,Middletown,19709,02/15/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10903,Middletown,19709,03/02/2022,PV,residential,14400,,,,27500.00,6000.00,rooftop,owned,Paid
10904,Wilmington,19808,11/30/2021,PV,residential,6615,,,,19530.00,4630.50,rooftop,owned,Paid
10905,Middletown,19709,01/25/2022,PV,residential,8500,,,,22720.00,5950.00,rooftop,owned,Paid
10906,Claymont,19703,10/28/2021,PV,residential,13870,,,,45000.00,6000.00,rooftop,owned,Paid
10907,Middletown,19709,02/11/2022,PV,residential,12580,,,,39000.00,6000.00,rooftop,owned,Paid
10908,Newark,19702,12/23/2021,PV,residential,9180,,,,22528.00,6000.00,rooftop,owned,Paid
10909,Rehoboth Beach,19971,12/06/2021,PV,residential,8030,,,,22039.00,5621.00,rooftop,owned,Paid
10910,Middletown,19709,02/24/2022,PV,residential,8800,,,,16800.00,6000.00,rooftop,owned,Paid
10911,Middletown,19709,11/23/2021,PV,residential,8030,,,,20433.00,5621.00,rooftop,owned,Paid
10912,Wilmington,19804,12/29/2021,PV,residential,4620,,,,32805.00,3234.00,rooftop,owned,Unpaid
10913,bethany beach,19930,11/24/2022,PV,residential,8600.4,,,,73117.00,6880.32,rooftop,owned,Unpaid
10916,Bethany Beach,19930,02/21/2023,Geothermal,residential,,6,,,58128.00,4400.00,,,Unpaid
10917,Middletown,19709,02/11/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10918,Wyoming,19980,11/03/2021,PV,non_residential,849250,,,,1324900.00,30000.00,ground,owned,Paid
10919,Milford,19963,11/05/2021,PV,residential,7820,,,,33470.00,5474.00,rooftop,owned,Paid
10920,Seaford,19973,11/08/2021,PV,residential,12580,,,,47000.00,6000.00,rooftop,owned,Paid
10921,Middletown,19709,11/15/2021,PV,residential,8160,,,,16400.00,5712.00,rooftop,owned,Paid
10922,Newark,19702,11/09/2021,PV,residential,11840,,,,39941.00,6000.00,rooftop,owned,Paid
10923,Laurel,19956,11/12/2021,PV,non_residential,63960,,,,142800.00,30000.00,rooftop,owned,Paid
10924,New Castle,19720,11/10/2021,PV,residential,4800,,,,34590.00,3360.00,rooftop,owned,Paid
10925,Rehoboth Beach,19971,04/06/2022,PV,residential,3650,,,,33901.00,2555.00,rooftop,owned,Paid
10926,Middletown,19709,05/03/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10927,Rehoboth Beach,19971,02/15/2022,PV,residential,8400,,,,17000.00,5880.00,rooftop,owned,Paid
10928,Wilmington,19808,11/12/2021,PV,residential,3400,,,,9520.00,2380.00,rooftop,owned,Paid
10929,Millsboro,19966,11/22/2021,PV,residential,6120,,,,41004.00,4284.00,rooftop,owned,Paid
10930,Townsend,19734,12/03/2021,PV,residential,14280,,,,48227.00,6000.00,rooftop,owned,Paid
10931,Middletown,19709,02/01/2022,PV,residential,7150,,,,23454.00,5005.00,rooftop,owned,Paid
10932,Rehoboth Beach,19971,12/09/2021,PV,residential,11520,,,,37866.00,6000.00,rooftop,owned,Paid
10933,Ocean View,19970,03/10/2022,PV,residential,15330,,,,39092.00,6000.00,rooftop,owned,Paid
10934,Wilmington,19808,11/15/2021,PV,residential,14600,,,,40325.00,6000.00,rooftop,owned,Paid
10935,Millville,19970,02/11/2022,PV,residential,13200,,,,26500.00,6000.00,rooftop,owned,Paid
10936,Wilmington Manor,19720,01/12/2022,PV,residential,5460,,,,29600.00,3822.00,rooftop,owned,Paid
10937,Wilmington,19808,02/25/2022,PV,residential,4900,,,,27958.00,3430.00,rooftop,owned,Unpaid
10938,Middletown,19709,12/28/2021,PV,residential,11200,,,,53005.00,6000.00,rooftop,owned,Paid
10939,Lewes,19958,01/17/2022,PV,residential,10950,,,,29223.00,6000.00,rooftop,owned,Paid
10940,Viola,19979,03/15/2022,PV,residential,7350,,,,30354.00,5145.00,rooftop,owned,Paid
10941,Middletown,19709,02/03/2022,PV,residential,10800,,,,20500.00,6000.00,rooftop,owned,Paid
10942,Bear,19701,11/19/2021,PV,residential,9860,,,,30317.00,6000.00,rooftop,owned,Paid
10943,Bear,19701,01/12/2022,PV,residential,6300,,,,26298.00,4410.00,rooftop,owned,Paid
10944,Dover,19901,01/25/2022,PV,residential,4900,,,,28010.00,3430.00,rooftop,owned,Paid
10945,Dover,19901,12/29/2021,PV,residential,4200,,,,11088.00,2940.00,rooftop,owned,Paid
10946,Newark,19702,02/15/2022,PV,residential,8800,,,,18000.00,6000.00,rooftop,owned,Paid
10947,Ocean View,19970,12/08/2021,PV,residential,7300,,,,20659.00,5110.00,rooftop,owned,Paid
10948,Townsend,19734,11/26/2021,PV,residential,145.92,,,,23483.00,102.14,rooftop,owned,Unpaid
10949,Rehoboth Beach,19971,04/06/2022,PV,residential,4380,,,,37100.00,3066.00,rooftop,owned,Paid
10950,Bethany Beach,19930,02/11/2022,PV,residential,8400,,,,38500.00,5880.00,rooftop,owned,Paid
10951,Middletown,19709,02/11/2022,PV,residential,8800,,,,16800.00,6000.00,rooftop,owned,Paid
10953,MIDDLETOWN,19709-8852,12/01/2021,PV,residential,9240,,,,38937.00,6000.00,rooftop,owned,Paid
10954,Bridgeville,19933,01/15/2022,PV,residential,12350,,,,61800.00,6000.00,rooftop,owned,Paid
10955,Felton,19943,01/21/2022,PV,residential,8960,,,,21900.00,6000.00,rooftop,owned,Paid
10957,Claymonth,19703,12/02/2021,PV,residential,9570,,,,65703.00,6000.00,rooftop,owned,Paid
10958,Hockessin,19707,02/18/2022,PV,residential,8320,,,,22900.00,5824.00,rooftop,owned,Paid
10959,Bear,19701,04/21/2022,PV,residential,10880,,,,23924.00,6000.00,rooftop,owned,Unpaid
10960,Laurel,19956,03/23/2022,PV,non_residential,68450,,,,168000.00,30000.00,rooftop,owned,Paid
10961,Wilmington,19807,12/08/2021,PV,residential,10000,,,,32900.00,6000.00,rooftop,owned,Paid
10962,Newark,19713,03/28/2022,PV,residential,7000,,,,34932.00,4900.00,rooftop,owned,Unpaid
10963,Delmar,19940,12/03/2021,PV,residential,8500,,,,31000.00,5950.00,rooftop,owned,Paid
10965,Newark,19702,03/15/2022,PV,residential,11520,,,,25000.00,6000.00,rooftop,owned,Paid
10967,Georgetown,19947,02/15/2022,PV,residential,19720,,,,37000.00,6000.00,rooftop,owned,Paid
10968,Neward,19713,12/09/2021,PV,residential,7680,,,,52931.00,5376.00,rooftop,owned,Unpaid
10970,Newark,19702,12/10/2021,PV,residential,5200,,,,13884.00,3640.00,rooftop,owned,Paid
10972,New Castle,19720,01/10/2022,PV,residential,5920,,,,32560.00,4144.00,rooftop,owned,Paid
10973,Bear,19701,03/09/2022,PV,residential,7400,,,,31820.00,5180.00,rooftop,owned,Paid
10974,Wilmington,19802,01/19/2022,PV,residential,6660,,,,32634.00,4662.00,rooftop,owned,Paid
10975,Wilmington,19809,01/19/2022,PV,residential,5920,,,,22000.00,4144.00,rooftop,owned,Paid
10976,Wilmington,19810,01/14/2022,PV,residential,11840,,,,61272.00,6000.00,rooftop,owned,Paid
10979,Bear,19701,01/10/2022,PV,residential,9620,,,,38440.00,6000.00,rooftop,owned,Paid
10980,Townsend,19734,12/15/2021,PV,non_residential,113400,,,,215800.00,30000.00,rooftop,owned,Paid
10981,Middletown,19709,12/30/2021,PV,residential,11840,,,,53000.00,6000.00,rooftop,owned,Paid
10983,Townsend,19734,01/10/2022,PV,residential,10730,,,,48285.00,6000.00,rooftop,owned,Paid
10984,Newark,19713,12/01/2022,PV,residential,5920,,,,29616.00,4736.00,rooftop,owned,Unpaid
10985,Middletown,19709,08/16/2022,PV,non_residential,32400,,,,106800.00,25920.00,ground,owned,Paid
10986,Ocean View,19970,01/05/2022,PV,residential,5840,,,,16321.00,1908.00,rooftop,owned,Paid
10987,Milford,19963,02/11/2022,PV,residential,12800,,,,26000.00,6000.00,rooftop,owned,Paid
10988,Magnolia,19962,03/01/2022,PV,residential,3645,,,,23600.00,2551.50,rooftop,owned,Unpaid
10989,Claymont,19703,01/04/2022,PV,residential,2880,,,,33575.00,2016.00,rooftop,owned,Paid
10990,Claymont,19703,02/03/2022,PV,residential,9600,,,,35739.00,6000.00,rooftop,owned,Unpaid
10991,Greenwood,19950,12/28/2021,PV,non_residential,27450,,,,90720.00,19215.00,rooftop,owned,Paid
10992,Wilmington,19803,01/25/2022,PV,residential,9490,,,,26667.00,6000.00,rooftop,owned,Paid
10993,Wilmington,19804,12/29/2021,PV,residential,11840,,,,43785.00,6000.00,rooftop,owned,Paid
10994,Rehoboth Beach,19971,04/25/2022,PV,residential,10950,,,,27704.00,6000.00,rooftop,owned,Paid
10995,Newark,19711,02/04/2022,PV,residential,7350,,,,30768.00,5145.00,rooftop,owned,Paid
10996,Dover,19901,02/11/2022,PV,residential,6460,,,,26244.00,4522.00,rooftop,owned,Paid
10997,New Castle,19720,02/25/2022,PV,residential,12300,,,,58340.00,6000.00,rooftop,owned,Paid
10999,Newark,19713,07/06/2022,PV,residential,8800,,,,16833.00,7040.00,rooftop,owned,Paid
11000,Middletown,19709,01/28/2022,PV,residential,12000,,,,30960.00,6000.00,rooftop,owned,Paid
11001,Middletown,19709,01/20/2022,PV,residential,6800,,,,17680.00,4760.00,rooftop,owned,Paid
11003,Townsend,19734,01/07/2022,PV,residential,14960,,,,46200.00,6000.00,rooftop,owned,Paid
11004,Middletown,19709,01/11/2022,PV,residential,7920,,,,41353.00,5544.00,rooftop,owned,Paid
11005,Newark,19713,12/27/2022,PV,non_residential,17775,,,,61021.00,11060.00,rooftop,owned,Paid
11006,Bethany Beach,19930,03/21/2022,PV,residential,10800,,,,20900.00,6000.00,rooftop,owned,Paid
11007,Wilmington,19803,03/09/2022,PV,residential,7000,,,,42319.00,4900.00,rooftop,owned,Paid
