region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
10003013800,Delaware,39.707801818847656,39.66397857666016,-75.62098693847656,-75.69625854492188,39.68634414672851,-75.65656280517578,1020.0,1420.0,101.26735063367532,84.62455303933254,7283.0,25399.0,19957.0,19607.0,174445.0,38.0,246691.0,9.5,61672.75,1890590.8006164553,7956776.239880372,5747219.052941896,5619613.561840821,52675404.02055055,11013.05560913086,73889603.67583008,"[[0,201],[5,557],[10,362],[15,79],[20,19],[25,13],[30,8],[35,11],[40,15],[45,11],[50,6],[55,9],[60,2],[65,5],[70,6],[75,3],[80,3],[85,5],[90,4],[95,5],[100,3],[105,3],[110,6],[120,2],[125,2],[135,1],[140,1],[150,3],[155,3],[160,2],[165,5],[175,1],[180,3],[185,3],[190,1],[195,1],[210,2],[215,1],[225,1],[235,1],[240,3],[245,2],[250,1],[260,2],[265,1],[280,2],[290,1],[330,1],[355,1],[380,1],[390,1],[395,1],[410,2],[415,1],[430,1],[435,1],[480,1],[505,1],[530,1],[550,1],[570,1],[590,1],[595,1],[640,1],[680,1],[740,1],[780,2],[810,2],[845,1],[955,1],[975,1],[980,1],[990,1],[1055,1],[1060,1],[1120,1],[1140,1],[1405,1],[1450,1],[1520,1],[2445,1],[2465,1],[3475,1]]",46953.93421637488,0.0
10003013901,Delaware,39.67873001098633,39.65829849243164,-75.67550659179688,-75.69872283935547,39.67054748535156,-75.68923950195312,1020.0,837.0,99.78070175438596,91.97802197802196,3846.0,16562.0,9831.0,10241.0,15192.0,41.0,55672.0,10.25,13918.0,1004793.1001098634,5156875.829199217,2822394.4909973154,2905847.03694458,4554565.840301512,12158.75236816406,16444476.297552489,"[[0,64],[5,321],[10,241],[15,125],[20,28],[25,17],[30,7],[35,4],[40,10],[50,1],[55,3],[60,1],[65,2],[80,1],[85,1],[90,2],[100,1],[130,1],[170,1],[185,1],[220,1],[360,1],[470,1],[770,1],[1135,1]]",10449.81729345214,0.0
10003013903,Delaware,39.650360107421875,39.63098907470703,-75.68070220947266,-75.70552062988281,39.64029693603515,-75.6942367553711,1020.0,1500.0,101.02827763496144,95.41984732824427,3132.0,22869.0,17285.0,17481.0,370.0,38.0,61137.0,9.5,15284.25,814963.5583312986,7364643.404119871,4946795.65479126,5133438.549371335,108391.1321533203,11588.745190429689,18368232.29876709,"[[0,288],[5,517],[10,465],[15,157],[20,52],[25,8],[30,2],[35,2],[40,1],[45,2],[50,3],[65,1],[115,1],[145,1]]",11672.288496920431,0.0
10003013904,Delaware,39.672420501708984,39.63758087158203,-75.65666961669922,-75.6977767944336,39.65660858154297,-75.67970275878906,1020.0,1539.0,101.94647201946472,91.82577565632458,1616.0,34078.0,21412.0,22921.0,30119.0,41.0,110146.0,10.25,27536.5,419567.71225585934,10970014.295574946,6095052.18508911,6497522.277459716,9067790.639520263,12391.535327148436,33049947.10989992,"[[0,237],[5,485],[10,377],[15,208],[20,68],[25,32],[30,16],[35,20],[40,8],[45,13],[50,22],[55,6],[60,6],[65,6],[70,4],[80,4],[85,2],[95,3],[100,1],[110,1],[115,1],[120,1],[125,1],[135,1],[145,1],[150,1],[155,1],[160,1],[170,1],[180,1],[185,1],[210,1],[220,1],[300,1],[395,1],[415,1],[425,1],[570,1],[670,1],[1980,1]]",21001.94026295098,0.0
10003014000,Delaware,39.69512176513672,39.67531967163086,-75.67958068847656,-75.7076416015625,39.6859130859375,-75.69245147705078,1020.0,1080.0,99.67585089141004,87.8048780487805,3059.0,20326.0,13051.0,14549.0,78846.0,36.0,129831.0,9.0,32457.75,791543.7229064942,6420038.740301514,3627114.9934875495,4218116.511517334,24019205.03449707,11061.910375976562,39076019.002709985,"[[0,157],[5,436],[10,284],[15,72],[20,12],[25,11],[30,6],[35,7],[40,7],[45,11],[50,8],[55,1],[60,3],[65,3],[70,6],[75,4],[80,4],[85,5],[90,1],[95,3],[100,2],[105,1],[110,2],[120,1],[125,1],[140,1],[150,1],[155,1],[160,2],[220,1],[225,3],[255,2],[290,1],[300,1],[310,1],[315,1],[350,1],[355,3],[380,1],[455,1],[570,1],[635,1],[710,1],[785,2],[805,1],[1180,1],[1240,1],[1595,1],[2280,1],[2300,1]]",24831.271713685263,0.0
10003014100,Delaware,39.68581008911133,39.66946029663086,-75.69586944580078,-75.7291488647461,39.6779670715332,-75.71121978759766,1020.0,1199.0,99.51287404314544,83.84615384615384,2544.0,19178.0,11506.0,14787.0,15562.0,34.0,63577.0,8.5,15894.25,658745.3861145022,5944446.158001711,3210255.373449708,4275193.054541016,4585029.27584839,10330.45009765625,18673669.247955337,"[[0,223],[5,487],[10,304],[15,105],[20,16],[25,10],[30,11],[35,10],[40,11],[45,3],[50,2],[55,1],[60,1],[65,1],[70,1],[75,1],[90,2],[100,1],[110,1],[125,1],[175,1],[190,1],[310,1],[415,1],[455,1],[765,1],[930,1]]",11866.381653548446,0.0
10003014200,Delaware,39.6934814453125,39.67747116088867,-75.70211791992188,-75.73912048339844,39.686397552490234,-75.7219009399414,1020.0,649.0,98.84615384615384,84.17639429312581,1612.0,11143.0,6247.0,7507.0,97378.0,32.0,123887.0,8.0,30971.75,421470.7825683592,3437721.5569091807,1765758.1462707515,2161723.7181274416,29569479.450390633,9564.20498046875,37356153.65426633,"[[0,122],[5,295],[10,134],[15,24],[20,5],[25,2],[30,2],[35,6],[45,3],[55,2],[60,5],[65,1],[70,2],[75,1],[85,3],[90,2],[95,1],[100,1],[110,1],[115,2],[130,2],[135,2],[145,1],[150,1],[170,1],[175,1],[200,1],[205,1],[255,1],[285,2],[330,1],[385,1],[405,1],[435,2],[440,1],[465,1],[500,1],[535,1],[600,1],[695,1],[755,1],[785,1],[790,1],[810,1],[995,1],[1070,1],[1290,1],[1450,1],[2440,1],[2690,1],[3315,1]]",23738.36499319276,0.0
10003014300,Delaware,39.73810958862305,39.682960510253906,-75.75244140625,-75.7885971069336,39.706809997558594,-75.77095031738281,1020.0,337.0,35.17550410754294,71.54989384288747,1624.0,8331.0,4845.0,5576.0,8839.0,32.0,29215.0,8.0,7303.75,424743.0856323242,2568890.7565185544,1337625.4159667972,1598037.173492432,2590261.3532775873,9075.95966796875,8519557.784887694,"[[0,84],[5,125],[10,51],[15,31],[20,3],[25,4],[35,3],[40,2],[45,3],[50,2],[55,2],[60,1],[65,1],[70,1],[75,3],[85,1],[90,1],[95,1],[100,1],[105,1],[110,1],[115,2],[125,1],[135,1],[145,1],[155,2],[165,1],[175,3],[215,1],[290,1],[460,1],[550,1]]",5413.843570459866,0.0
10003014402,Delaware,39.68301010131836,39.653560638427734,-75.75129699707031,-75.77445983886719,39.667179107666016,-75.76090240478516,1020.0,620.0,87.90243902439025,68.81243063263041,2238.0,11518.0,7070.0,7400.0,28824.0,31.0,57050.0,7.75,14262.5,585067.6816223144,3529304.242248534,1989605.030249024,2069523.4387359624,8612312.727514647,8753.84619140625,16785813.120370492,"[[0,163],[5,221],[10,110],[15,46],[20,12],[25,7],[30,4],[35,3],[40,5],[45,5],[50,5],[55,3],[60,3],[65,1],[70,6],[75,2],[80,2],[85,5],[90,2],[105,1],[110,1],[155,1],[170,1],[225,1],[330,1],[340,1],[380,1],[395,1],[445,1],[455,1],[495,1],[580,1],[925,1],[1715,1]]",10666.72340644928,0.0
10003014403,Delaware,39.69010925292969,39.67036819458008,-75.75596618652344,-75.77632141113281,39.68094253540039,-75.76837921142578,1020.0,251.0,40.17013232514178,59.05882352941177,1096.0,4810.0,2461.0,1639.0,8994.0,29.0,19000.0,7.25,4750.0,288292.4637145996,1456141.2289062506,704505.8320312501,448142.9508300781,2677674.968017579,8537.404357910156,5574757.443499755,"[[0,73],[5,83],[10,25],[15,16],[20,11],[25,7],[30,4],[35,3],[40,2],[45,2],[50,2],[55,4],[70,2],[75,3],[85,2],[90,4],[110,2],[115,1],[130,1],[135,1],[165,1],[180,1],[250,1]]",3542.538885750666,0.0
10003014501,Delaware,39.690528869628906,39.68299102783203,-75.73612976074219,-75.75457763671875,39.68670272827149,-75.74604034423828,1020.0,308.0,97.68637532133675,81.05263157894737,1046.0,5671.0,5813.0,6095.0,25885.0,49.0,44510.0,12.25,11127.5,268585.7464172363,1808769.2686401368,1616289.112884521,1744312.429205322,7691347.149523923,13847.731732177734,13129303.70667114,"[[0,51],[5,85],[10,39],[15,27],[20,20],[25,12],[30,13],[35,7],[40,6],[45,2],[50,2],[55,5],[60,4],[65,2],[70,2],[75,4],[80,1],[95,3],[100,2],[105,1],[115,2],[125,1],[130,1],[140,1],[150,1],[160,1],[170,1],[200,1],[205,1],[215,1],[225,2],[235,1],[250,1],[340,1],[420,1],[510,1],[655,1],[1055,1]]",8343.155625173504,0.0
10003014502,Delaware,39.68537139892578,39.6557502746582,-75.7291488647461,-75.75366973876953,39.67263412475586,-75.74394989013672,1020.0,558.0,99.32885906040268,75.4054054054054,3353.0,15263.0,10303.0,12793.0,74055.0,35.0,115767.0,8.75,28941.75,883310.9570251467,4905432.911108399,2852277.3884765636,3623487.482666014,22150309.48041992,10745.752087402345,34414818.219696015,"[[0,158],[5,135],[10,56],[15,22],[20,13],[25,12],[30,13],[35,10],[40,6],[45,17],[50,9],[55,3],[60,7],[65,6],[70,6],[75,3],[80,5],[85,4],[90,3],[100,1],[105,1],[110,4],[115,2],[125,3],[130,1],[135,1],[140,3],[145,1],[150,1],[155,2],[160,4],[165,2],[170,2],[180,3],[190,3],[195,2],[200,4],[205,1],[210,1],[215,1],[220,1],[255,1],[260,3],[270,1],[275,1],[280,1],[300,2],[310,1],[325,1],[355,1],[360,1],[380,2],[500,1],[510,1],[540,1],[600,1],[655,1],[710,1],[735,1],[1030,1],[1070,1],[1140,1],[1545,1]]",21869.262120358133,0.0
10003014502,Delaware,39.68537139892578,39.6557502746582,-75.7291488647461,-75.75366973876953,39.67263412475586,-75.74394989013672,,0.0,0.1342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,8.75,,0.0,0.0,0.0,0.0,0.0,10745.752087402345,,"[[0,158],[5,135],[10,56],[15,22],[20,13],[25,12],[30,13],[35,10],[40,6],[45,17],[50,9],[55,3],[60,7],[65,6],[70,6],[75,3],[80,5],[85,4],[90,3],[100,1],[105,1],[110,4],[115,2],[125,3],[130,1],[135,1],[140,3],[145,1],[150,1],[155,2],[160,4],[165,2],[170,2],[180,3],[190,3],[195,2],[200,4],[205,1],[210,1],[215,1],[220,1],[255,1],[260,3],[270,1],[275,1],[280,1],[300,2],[310,1],[325,1],[355,1],[360,1],[380,2],[500,1],[510,1],[540,1],[600,1],[655,1],[710,1],[735,1],[1030,1],[1070,1],[1140,1],[1545,1]]",0.0,0.0
10003014702,Delaware,39.66157913208008,39.64665985107422,-75.73204040527344,-75.75447845458984,39.653602600097656,-75.74185180664062,1020.0,649.0,99.48387096774194,84.17639429312581,1915.0,12125.0,5208.0,6776.0,52415.0,37.0,78439.0,9.25,19609.75,495502.4742919921,3786623.147668457,1438631.5286682132,1944527.518865967,15811672.794085694,11078.236248779296,23476957.46358033,"[[0,94],[5,256],[10,168],[15,47],[20,11],[25,4],[30,10],[35,3],[40,2],[45,1],[55,3],[65,3],[70,3],[75,3],[80,4],[85,2],[90,3],[95,2],[100,1],[105,1],[110,1],[115,2],[120,1],[125,1],[130,2],[145,1],[160,1],[185,1],[190,1],[245,1],[265,1],[270,1],[325,1],[330,1],[340,1],[350,1],[370,1],[405,1],[450,1],[460,1],[575,1],[580,1],[775,1],[1200,1],[1370,1],[1720,1]]",14918.6822165371,0.0
10003014703,Delaware,39.67747116088867,39.66157913208008,-75.71217346191406,-75.73887634277344,39.66911315917969,-75.72753143310547,1020.0,1108.0,99.77203647416414,84.3869002284844,2172.0,13624.0,12916.0,16395.0,16297.0,38.0,61404.0,9.5,15351.0,566573.3453063967,4163632.333398437,3572222.506579591,4665084.322717286,4849185.819396971,10912.62850341797,17816698.327398684,"[[0,182],[5,394],[10,260],[15,170],[20,42],[25,14],[30,6],[35,3],[40,1],[45,5],[50,3],[55,2],[60,4],[65,1],[70,2],[75,4],[80,1],[85,1],[90,1],[95,2],[100,1],[105,1],[110,1],[120,1],[150,1],[170,1],[175,1],[185,1],[645,1],[705,1]]",11321.810371156726,0.0
10003014705,Delaware,39.67728042602539,39.648681640625,-75.69600677490234,-75.73599243164062,39.66107177734375,-75.71353912353516,1020.0,1610.0,99.28845101258896,88.75413450937155,5400.0,24133.0,17849.0,20009.0,78288.0,41.0,145679.0,10.25,36419.75,1402430.5242248536,7484231.326354981,4966805.414001464,5766514.944757079,23736097.815655515,12011.483331298828,43356080.02499388,"[[0,262],[5,498],[10,511],[15,183],[20,33],[25,19],[30,9],[35,11],[40,4],[45,5],[50,1],[55,6],[60,4],[65,3],[70,4],[75,1],[80,1],[85,1],[90,1],[95,3],[100,2],[105,2],[110,3],[115,1],[120,3],[125,1],[130,1],[145,4],[150,1],[155,1],[160,2],[170,1],[180,1],[185,2],[225,1],[230,2],[250,1],[270,1],[290,1],[370,1],[410,1],[425,1],[505,1],[540,1],[580,2],[595,2],[605,1],[615,1],[650,1],[700,1],[750,1],[810,1],[980,1],[1015,1],[1055,1],[1495,1]]",27551.081993952448,0.0
10003014706,Delaware,39.658180236816406,39.63554000854492,-75.6969223022461,-75.74256896972656,39.645660400390625,-75.71749877929688,1020.0,673.0,100.3841229193342,85.84183673469387,5969.0,18701.0,10585.0,12530.0,24062.0,41.0,71847.0,10.25,17961.75,1540598.5635681157,6042102.487213134,2955693.5609008786,3654463.5429199217,7226920.550927737,12406.31798095703,21419778.705529775,"[[0,86],[5,225],[10,152],[15,55],[20,24],[25,10],[30,8],[35,10],[40,8],[45,6],[50,12],[55,5],[60,4],[65,4],[70,8],[75,4],[80,8],[85,5],[90,3],[100,5],[105,4],[110,1],[120,1],[125,1],[130,1],[135,2],[140,1],[150,1],[155,2],[160,1],[165,3],[170,1],[175,1],[200,2],[205,1],[235,1],[250,1],[260,2],[290,1],[330,1],[340,1],[1545,1]]",13611.426103747508,0.0
10003014803,Delaware,39.6693115234375,39.63899993896485,-75.74231719970703,-75.78887939453125,39.65121841430664,-75.77220916748047,1020.0,151.0,28.67513611615245,47.78481012658228,73.0,4080.0,2002.0,1897.0,5914.0,39.0,13966.0,9.75,3491.5,19041.672607421875,1259820.5789123538,555663.636291504,529222.1851318358,1745941.8216186522,11945.563403320311,4109689.8945617657,"[[0,22],[5,55],[10,31],[15,19],[20,9],[25,1],[35,1],[80,1],[120,1],[135,1],[145,2],[150,1],[165,2],[175,2],[180,2],[185,1]]",2611.5461358479915,0.0
10003014805,Delaware,39.60667037963867,39.535099029541016,-75.73700714111328,-75.7851333618164,39.57167053222656,-75.76141357421875,1020.0,2383.0,80.32890575585073,93.81889763779527,2267.0,46687.0,27029.0,30580.0,28897.0,40.0,135460.0,10.0,33865.0,601085.2142272951,14937607.564410396,7602938.87696533,8772536.636791993,8752563.543066403,12506.273706054688,40666731.83546138,"[[0,260],[5,885],[10,733],[15,319],[20,105],[25,35],[30,16],[35,3],[40,5],[45,1],[55,1],[60,1],[70,1],[80,1],[90,1],[100,1],[120,1],[125,1],[140,1],[190,1],[230,1],[255,1],[285,1],[375,1],[435,1],[445,1],[455,1],[485,1],[1035,1],[1300,1],[1475,1]]",25842.107094990595,0.0
10003014807,Delaware,39.647029876708984,39.60340118408203,-75.74343872070312,-75.78777313232422,39.62503433227539,-75.7645263671875,1020.0,1629.0,79.90217874610939,90.65108514190317,2097.0,24102.0,15768.0,19878.0,158143.0,33.0,219988.0,8.25,54997.0,542991.996600342,7664055.036791994,4443337.992419435,5628555.369781495,48408659.24923705,9833.815600585936,66687599.644830346,"[[0,314],[5,731],[10,340],[15,91],[20,22],[25,21],[30,15],[35,11],[40,8],[45,8],[50,3],[55,4],[70,3],[80,4],[85,2],[90,2],[105,1],[115,1],[125,1],[135,1],[155,2],[160,1],[190,1],[220,1],[255,1],[260,1],[275,1],[300,1],[305,1],[335,2],[350,1],[375,1],[415,1],[425,1],[460,1],[490,1],[520,1],[550,1],[595,1],[635,1],[675,1],[710,1],[730,1],[820,1],[875,1],[890,2],[900,1],[955,1],[990,1],[1035,1],[1040,1],[1065,2],[1235,1],[1420,1],[1545,1],[1570,1],[1650,1],[1700,1],[1720,1],[2225,1],[2360,1],[2515,1]]",42377.34418645363,0.0
10003014808,Delaware,39.64678955078125,39.60560989379883,-75.69476318359375,-75.74630737304688,39.62324905395508,-75.72447967529297,1020.0,1324.0,99.1508817766166,87.22002635046114,2431.0,21244.0,15712.0,18622.0,31739.0,33.0,89748.0,8.25,22437.0,637958.2468078616,6676133.993731689,4479173.652398681,5354813.418255615,9530080.484210204,9912.415490722657,26678159.795404036,"[[0,256],[5,606],[10,202],[15,88],[20,54],[25,18],[30,6],[35,13],[40,10],[45,16],[50,8],[55,5],[60,5],[65,5],[70,3],[75,2],[80,1],[85,2],[90,1],[95,2],[100,3],[105,1],[110,2],[115,3],[120,1],[125,1],[130,1],[145,1],[255,1],[345,1],[405,1],[540,1],[625,1],[1030,1],[1265,1],[1320,1]]",16952.920272017756,0.0
10003014809,Delaware,39.61878967285156,39.57054138183594,-75.66803741455078,-75.71810150146484,39.593387603759766,-75.69944763183594,,0.0,0.0441696113074204,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,11.0,,0.0,0.0,0.0,0.0,0.0,12918.277587890623,,"[[0,269],[5,692],[10,641],[15,312],[20,124],[25,60],[30,27],[35,13],[40,12],[45,20],[50,7],[55,2],[60,3],[65,8],[70,4],[75,3],[80,1],[85,4],[90,2],[95,2],[100,4],[105,4],[135,1],[155,1],[170,2],[175,1],[180,1],[245,1],[265,1],[275,1],[280,1],[315,3],[340,1],[370,1],[515,1],[980,1],[1005,1],[1050,1],[1280,1],[3315,1]]",0.0,0.0
10003014809,Delaware,39.61878967285156,39.57054138183594,-75.66803741455078,-75.71810150146484,39.593387603759766,-75.69944763183594,1020.0,2235.0,109.84982332155477,89.86731001206273,5051.0,47948.0,33688.0,31960.0,47908.0,44.0,166555.0,11.0,41638.75,1318653.8081787108,15241550.13909912,9700151.723590083,9062013.591381837,14580743.918023678,12918.277587890623,49903113.18027344,"[[0,269],[5,692],[10,641],[15,312],[20,124],[25,60],[30,27],[35,13],[40,12],[45,20],[50,7],[55,2],[60,3],[65,8],[70,4],[75,3],[80,1],[85,4],[90,2],[95,2],[100,4],[105,4],[135,1],[155,1],[170,2],[175,1],[180,1],[245,1],[265,1],[275,1],[280,1],[315,3],[340,1],[370,1],[515,1],[980,1],[1005,1],[1050,1],[1280,1],[3315,1]]",31711.463817545544,0.0
10003014810,Delaware,39.60829162597656,39.541141510009766,-75.69759368896484,-75.7452163696289,39.574554443359375,-75.72456359863281,1020.0,1971.0,100.8133971291866,93.5453251067869,4753.0,39828.0,28569.0,31542.0,15538.0,45.0,120230.0,11.25,30057.5,1237676.5149414055,12831517.833575442,8113656.768579103,9038556.83823242,4680950.454052733,13857.344970703123,35902358.40938111,"[[0,209],[5,595],[10,498],[15,317],[20,186],[25,91],[30,33],[35,5],[40,6],[45,7],[50,7],[55,3],[60,1],[65,3],[75,2],[85,1],[90,1],[205,1],[255,1],[435,1],[630,1],[650,1],[1770,1]]",22814.535348742396,0.0
10003014903,Delaware,39.63758087158203,39.61878967285156,-75.67085266113281,-75.70614624023438,39.62821960449219,-75.6897201538086,1020.0,1815.0,103.06660277910876,84.37935843793585,2725.0,16549.0,13354.0,17439.0,7749.0,25.0,57816.0,6.25,14454.0,713921.6552551269,5253586.593280028,3767034.962414549,5148221.6321228035,2323596.4115844737,7167.579760742187,17206361.254656985,"[[0,664],[5,850],[10,187],[15,67],[20,14],[25,12],[30,2],[35,3],[40,4],[50,1],[60,1],[65,1],[70,1],[80,1],[85,2],[115,1],[220,1],[230,1],[235,1],[350,1]]",10933.965189457607,0.0
10003014904,Delaware,39.66365051269531,39.63315963745117,-75.63108825683594,-75.65975952148438,39.65007400512695,-75.64684295654297,1020.0,1266.0,114.08794788273616,90.36402569593147,3773.0,21784.0,17815.0,19675.0,21287.0,35.0,84334.0,8.75,21083.5,977900.3762512204,6946903.615100098,5158781.345751954,5595042.647741698,6455727.65159912,10679.274243164062,25134355.636444066,"[[0,240],[5,485],[10,336],[15,121],[20,18],[25,4],[30,5],[35,4],[40,5],[45,1],[50,2],[55,4],[60,6],[65,1],[75,2],[80,3],[85,2],[95,1],[100,1],[110,1],[115,5],[120,5],[125,1],[130,1],[135,1],[140,1],[145,1],[150,3],[175,1],[195,1],[240,1],[385,1],[1630,1],[2795,1]]",15971.893506184892,0.0
10003014906,Delaware,39.653438568115234,39.62799072265625,-75.65895080566406,-75.68070220947266,39.63927459716797,-75.66976165771484,1020.0,1224.0,99.92748368382888,88.82438316400581,3444.0,18747.0,9541.0,14242.0,12202.0,30.0,58176.0,7.5,14544.0,899304.01083374,6037511.508447267,2632304.50432129,4269625.732281494,3677261.267474366,8939.108837890624,17516007.023358162,"[[0,366],[5,449],[10,272],[15,58],[20,28],[25,6],[30,9],[35,11],[40,5],[45,5],[50,3],[55,1],[60,2],[75,2],[90,2],[110,1],[230,1],[340,1],[895,1],[1570,1]]",11130.732885191348,0.0
10003014907,Delaware,39.66421127319336,39.63687896728515,-75.65455627441406,-75.66922760009766,39.651885986328125,-75.66114807128906,1020.0,777.0,99.40617577197148,92.831541218638,2056.0,19377.0,11775.0,13374.0,5015.0,40.0,51597.0,10.0,12899.25,528132.2103759764,6216499.595837403,3322928.941113281,3894549.2120544426,1513473.539544678,11779.933764648436,15475583.49892578,"[[0,91],[5,302],[10,142],[15,55],[20,50],[25,38],[30,20],[35,15],[40,14],[45,6],[50,11],[55,6],[60,7],[65,7],[70,5],[75,1],[90,2],[95,1],[150,1],[180,1],[220,1],[350,1]]",9834.124063738434,0.0
10003014908,Delaware,39.65679168701172,39.648319244384766,-75.6226577758789,-75.63493347167969,39.65283966064453,-75.62872314453125,1020.0,345.0,101.1600928074246,79.12844036697248,582.0,5376.0,3251.0,4505.0,3138.0,22.0,16852.0,5.5,4213.0,149368.4021850586,1722193.8175048826,893704.8597473145,1324884.465167237,933741.7761901852,6585.797094726562,5023893.320794676,"[[0,151],[5,113],[10,34],[15,14],[20,6],[25,4],[30,5],[45,1],[50,2],[60,1],[75,3],[90,2],[95,4],[105,1],[125,1],[130,1],[195,1],[300,1]]",3192.4864224415956,0.0
10003014909,Delaware,39.6656494140625,39.65079116821289,-75.60450744628906,-75.64208984375,39.659915924072266,-75.62288665771484,1020.0,995.0,99.8236331569665,87.89752650176679,3002.0,16171.0,13964.0,15646.0,30073.0,39.0,78856.0,9.75,19714.0,778534.1371398926,5109009.501538085,3917554.009454344,4511956.075128175,9083522.315527346,11230.94084472656,23400576.038787812,"[[0,181],[5,337],[10,218],[15,54],[20,34],[25,23],[30,25],[35,23],[40,25],[45,17],[50,11],[55,5],[60,5],[65,3],[70,10],[75,3],[80,2],[95,2],[105,2],[110,1],[120,1],[130,1],[140,2],[145,1],[165,1],[205,1],[220,2],[230,2],[560,1],[885,1],[1760,1]]",14870.144828100236,0.0
10003015000,Delaware,39.71051025390625,39.66012954711914,-75.59024047851562,-75.65676879882812,39.68057632446289,-75.61672973632812,1020.0,1727.0,104.12213740458016,84.40860215053763,15549.0,32446.0,26611.0,23086.0,128745.0,41.0,226437.0,10.25,56609.25,4096259.8224487314,10291848.002691649,7991930.178692626,6452622.513507079,39094070.545886226,11923.79169921875,67926731.06322633,"[[0,219],[5,600],[10,498],[15,120],[20,27],[25,15],[30,14],[35,10],[40,15],[45,11],[50,9],[55,8],[60,7],[65,13],[70,9],[75,10],[80,7],[85,5],[90,11],[95,6],[100,5],[105,2],[110,6],[115,5],[120,2],[125,4],[140,5],[145,1],[150,2],[155,2],[160,1],[165,3],[170,1],[175,2],[180,1],[185,2],[195,1],[200,4],[205,1],[210,3],[215,6],[220,2],[225,3],[230,3],[240,1],[245,1],[255,1],[260,1],[270,3],[280,2],[290,2],[295,3],[315,1],[320,2],[330,1],[335,1],[350,1],[360,2],[380,1],[410,1],[425,1],[485,1],[490,2],[495,1],[540,1],[545,1],[560,2],[580,1],[595,1],[600,1],[650,1],[665,1],[675,1],[695,1],[765,1],[795,1],[1180,1],[1270,1],[1320,1],[1470,1]]",43164.76342015356,0.0
10003015100,Delaware,39.694061279296875,39.663909912109375,-75.57388305664062,-75.59024047851562,39.67771530151367,-75.580810546875,1020.0,1275.0,99.7086671522214,93.1336742147553,2451.0,16048.0,15842.0,16618.0,14620.0,34.0,65579.0,8.5,16394.75,639291.8151489259,5101403.870147702,4548209.731634522,4762333.180999755,4398909.3741699215,9994.238262939452,19450147.97210085,"[[0,263],[5,481],[10,318],[15,151],[20,29],[25,10],[30,1],[35,2],[40,1],[45,1],[50,2],[55,1],[60,1],[70,1],[90,1],[105,1],[125,1],[130,1],[155,1],[205,1],[295,2],[390,1],[395,2],[455,1],[1100,1]]",12359.803313974384,0.0
10003015200,Delaware,39.72966003417969,39.68027877807617,-75.5553970336914,-75.6089096069336,39.704803466796875,-75.58345031738281,1020.0,1659.0,99.37629937629936,86.76778242677824,3087.0,22850.0,14301.0,12372.0,87101.0,27.0,139711.0,6.75,34927.75,813244.4732788088,7211340.4059936525,4095943.3005859368,3550109.476531981,26458528.121813968,8129.557299804687,42129165.77820435,"[[0,472],[5,739],[10,235],[15,52],[20,22],[25,6],[30,8],[35,7],[40,10],[45,5],[50,6],[55,11],[60,4],[65,4],[70,4],[75,2],[80,2],[85,5],[90,2],[95,2],[100,4],[105,1],[110,1],[115,1],[120,8],[125,2],[130,1],[140,2],[145,3],[150,1],[160,3],[170,2],[175,3],[185,1],[190,1],[205,1],[210,1],[215,1],[240,2],[250,1],[255,1],[290,1],[295,1],[320,1],[355,2],[380,1],[390,1],[415,1],[430,1],[440,1],[510,1],[520,1],[590,1],[650,1],[715,1],[840,1],[1185,1],[1220,1],[1565,1],[1935,1]]",26771.426291837302,0.0
10003015400,Delaware,39.72684860229492,39.69947814941406,-75.54476165771484,-75.56421661376953,39.71328353881836,-75.55364990234375,1020.0,861.0,99.63996399639964,77.77777777777777,1206.0,7709.0,7876.0,9335.0,69231.0,29.0,95357.0,7.25,23839.25,316473.0890625,2418869.3131957995,2256433.0664184564,2698126.040649413,21050028.082141113,8613.499487304687,28739929.591467258,"[[0,230],[5,368],[10,118],[15,33],[20,12],[25,14],[30,6],[35,3],[40,4],[45,4],[50,6],[55,5],[60,5],[65,1],[70,3],[75,3],[80,3],[85,3],[90,1],[95,1],[100,5],[105,1],[115,3],[135,3],[140,1],[155,1],[165,1],[180,1],[200,1],[230,1],[240,1],[245,2],[270,1],[290,1],[300,1],[350,1],[440,1],[485,1],[490,1],[690,1],[760,1],[825,1],[875,1],[880,1],[890,1],[905,1],[965,1],[1140,1],[1230,1]]",18263.093808722315,0.0
